Date,Price,Open,High,Low,Vol.,Change %
"Nov 23, 2015",1124.7,1124.7,1124.7,1124.7,0.06K,-0.8%
"Nov 20, 2015",1133.8,1133.8,1133.8,1133.8,0.01K,-0.16%
"Nov 19, 2015",1135.6,1135.2,1135.2,1135.2,0.00K,0.77%
"Nov 18, 2015",1126.9,1126.9,1126.9,1126.9,0.01K,0%
"Nov 17, 2015",1126.9,1131,1138.4,1131,0.01K,-1.37%
"Nov 16, 2015",1142.5,1142.5,1142.5,1142.5,0.00K,0.11%
"Nov 13, 2015",1141.3,1141.3,1141.3,1141.3,0.02K,0%
"Nov 12, 2015",1141.3,1141.3,1141.3,1141.3,0.00K,-0.36%
"Nov 11, 2015",1145.4,1145.4,1145.4,1145.4,0.00K,-0.35%
"Nov 10, 2015",1149.4,1149.4,1149.4,1149.4,0.02K,0.02%
"Nov 09, 2015",1149.2,1149.2,1149.2,1149.2,0.00K,0.11%
"Nov 06, 2015",1147.9,1147.9,1147.9,1147.9,0.08K,-1.05%
"Nov 05, 2015",1160.1,1160.1,1160.1,1160.1,0.08K,-0.09%
"Nov 04, 2015",1161.2,1161.2,1161.2,1161.2,0.14K,-0.63%
"Nov 03, 2015",1168.6,1168.6,1168.6,1168.6,0.19K,-1.83%
"Nov 02, 2015",1190.4,1190.4,1190.4,1190.4,0.18K,-0.4%
"Oct 30, 2015",1195.2,1195.2,1195.2,1195.2,0.25K,-0.55%
"Oct 29, 2015",1201.8,1201.8,1201.8,1201.8,0.33K,-2.24%
"Oct 28, 2015",1229.3,1229.3,1229.3,1229.3,0.00K,0.91%
"Oct 27, 2015",1218.2,1218.2,1218.2,1218.2,0.30K,-0.17%
"Oct 26, 2015",1220.3,1220.3,1220.3,1220.3,0.18K,0.13%
"Oct 23, 2015",1218.7,1218.7,1218.7,1218.7,0.15K,-0.77%
"Oct 22, 2015",1228.2,1228.2,1228.2,1228.2,0.05K,-0.12%
"Oct 21, 2015",1229.7,1229.7,1229.7,1229.7,0.04K,-0.9%
"Oct 20, 2015",1240.9,1240.9,1240.9,1240.9,0.02K,0.37%
"Oct 19, 2015",1236.3,1236.3,1236.3,1236.3,0.06K,-0.83%
"Oct 16, 2015",1246.6,1246.6,1246.6,1246.6,0.24K,-0.38%
"Oct 15, 2015",1251.4,1251.4,1251.4,1251.4,0.14K,0.63%
"Oct 14, 2015",1243.6,1243.6,1243.6,1243.6,0.14K,0.97%
"Oct 13, 2015",1231.7,1231.7,1231.7,1231.7,0.13K,0.05%
"Oct 12, 2015",1231.1,1231.1,1231.1,1231.1,0.04K,0.71%
"Oct 09, 2015",1222.4,1222.4,1222.4,1222.4,0.02K,1.03%
"Oct 08, 2015",1209.9,1209.9,1209.9,1209.9,0.14K,-0.34%
"Oct 07, 2015",1214,1214,1214,1214,0.10K,0.22%
"Oct 06, 2015",1211.3,1211.3,1211.3,1211.3,0.15K,0.65%
"Oct 05, 2015",1203.5,1203.5,1203.5,1203.5,0.23K,-0.06%
"Oct 02, 2015",1204.2,1204.2,1204.2,1204.2,0.32K,1.87%
"Oct 01, 2015",1182.1,1182.1,1182.1,1182.1,1.18K,-0.13%
"Sep 30, 2015",1183.6,1183.6,1183.6,1183.6,0.87K,-1.29%
"Sep 29, 2015",1199.1,1199.1,1199.1,1199.1,2.42K,-0.44%
"Sep 28, 2015",1204.4,1204.4,1204.4,1204.4,0.01K,-1.18%
"Sep 25, 2015",1218.8,1218.8,1218.8,1218.8,0.06K,-0.66%
"Sep 24, 2015",1226.9,1226.9,1226.9,1226.9,0.04K,1.71%
"Sep 23, 2015",1206.3,1206.3,1206.3,1206.3,0.03K,0.56%
"Sep 22, 2015",1199.6,1199.6,1199.6,1199.6,0.04K,-0.81%
"Sep 21, 2015",1209.4,1209.4,1209.4,1209.4,0.00K,-0.39%
"Sep 18, 2015",1214.1,1214.1,1214.1,1214.1,0.06K,1.61%
"Sep 17, 2015",1194.9,1194.9,1194.9,1194.9,0.01K,-0.12%
"Sep 16, 2015",1196.3,1188.4,1188.4,1188.4,0.00K,1.34%
"Sep 15, 2015",1180.5,1180.5,1180.5,1180.5,0.01K,-0.44%
"Sep 14, 2015",1185.7,1185.7,1185.7,1185.7,0.02K,0.32%
"Sep 11, 2015",1181.9,1181.9,1181.9,1181.9,0.08K,-0.51%
"Sep 10, 2015",1187.9,1187.9,1187.9,1187.9,0.06K,0.61%
"Sep 09, 2015",1180.7,1180.7,1180.7,1180.7,0.25K,-1.6%
"Sep 08, 2015",1199.9,1199.9,1199.9,1199.9,0.14K,7.14%
"Sep 07, 2015",1119.9,1119.5,1124,1115.2,-,0%
"Sep 06, 2015",1119.9,1122.3,1123.1,1119.6,-,-6.71%
"Sep 04, 2015",1200.5,1200.5,1200.5,1200.5,0.05K,-0.25%
"Sep 03, 2015",1203.5,1203.5,1203.5,1203.5,0.12K,-0.9%
"Sep 02, 2015",1214.4,1214.4,1214.4,1214.4,0.20K,-0.56%
"Sep 01, 2015",1221.3,1221.3,1221.3,1221.3,0.38K,0.36%
"Aug 31, 2015",1216.9,1216.9,1216.9,1216.9,0.19K,-0.12%
"Aug 28, 2015",1218.4,1218.4,1218.4,1218.4,0.28K,0.93%
"Aug 27, 2015",1207.2,1207.2,1207.2,1207.2,0.13K,-0.15%
"Aug 26, 2015",1209,1209,1209,1209,0.12K,-1.2%
"Aug 25, 2015",1223.7,1223.7,1223.7,1223.7,0.22K,-1.23%
"Aug 24, 2015",1238.9,1238.9,1238.9,1238.9,0.30K,-0.63%
"Aug 21, 2015",1246.8,1246.8,1246.8,1246.8,0.26K,0.37%
"Aug 20, 2015",1242.2,1242.2,1242.2,1242.2,0.41K,2.06%
"Aug 19, 2015",1217.1,1217.1,1217.1,1217.1,0.35K,0.9%
"Aug 18, 2015",1206.3,1206.3,1206.3,1206.3,0.48K,-0.13%
"Aug 17, 2015",1207.9,1207.9,1207.9,1207.9,0.01K,0.47%
"Aug 14, 2015",1202.3,1202.3,1202.3,1202.3,0.91K,-0.23%
"Aug 13, 2015",1205.1,1205.1,1205.1,1205.1,0.44K,-0.65%
"Aug 12, 2015",1213,1213,1213,1213,0.80K,1.28%
"Aug 11, 2015",1197.7,1197.7,1197.7,1197.7,0.00K,0.16%
"Aug 10, 2015",1195.8,1195.8,1195.8,1195.8,0.90K,0.84%
"Aug 07, 2015",1185.8,1185.8,1185.8,1185.8,0.61K,0.36%
"Aug 06, 2015",1181.6,1181.6,1181.6,1181.6,0.27K,0.38%
"Aug 05, 2015",1177.1,1177.1,1177.1,1177.1,1.21K,-0.14%
"Aug 04, 2015",1178.7,1178.7,1178.7,1178.7,1.14K,0.16%
"Aug 03, 2015",1176.8,1176.8,1176.8,1176.8,2.42K,-0.53%
"Jul 31, 2015",1183.1,1183.1,1183.1,1183.1,5.70K,-0.03%
"Jul 30, 2015",1183.4,1183.4,1183.4,1183.4,49.30K,-0.35%
"Jul 29, 2015",1187.5,1187.5,1187.5,1187.5,0.01K,-0.26%
"Jul 28, 2015",1190.6,1190.6,1190.6,1190.6,0.03K,0%
"Jul 27, 2015",1190.6,1190.6,1190.6,1190.6,0.02K,0.9%
"Jul 24, 2015",1180,1180,1180,1180,0.05K,-0.85%
"Jul 23, 2015",1190.1,1190.1,1190.1,1190.1,0.06K,0.21%
"Jul 22, 2015",1187.6,1187.6,1187.6,1187.6,0.05K,-0.99%
"Jul 21, 2015",1199.5,1199.5,1199.5,1199.5,0.12K,-0.5%
"Jul 20, 2015",1205.5,1205.5,1205.5,1205.5,0.19K,-2.05%
"Jul 17, 2015",1230.7,1230.7,1230.7,1230.7,0.12K,-1.01%
"Jul 16, 2015",1243.2,1243.2,1243.2,1243.2,0.01K,-0.25%
"Jul 15, 2015",1246.3,1246.3,1246.3,1246.3,0.02K,-0.49%
"Jul 14, 2015",1252.4,1252.4,1252.4,1252.4,0.04K,-0.21%
"Jul 13, 2015",1255,1255,1255,1255,0.01K,-0.13%
"Jul 10, 2015",1256.6,1256.6,1256.6,1256.6,0.00K,0.12%
"Jul 09, 2015",1255.1,1255.1,1255.1,1255.1,0.07K,-0.28%
"Jul 08, 2015",1258.6,1258.6,1258.6,1258.6,0.07K,0.73%
"Jul 07, 2015",1249.5,1249.5,1249.5,1249.5,0.47K,-1.66%
"Jul 06, 2015",1270.6,1270.6,1270.6,1270.6,0.63K,8.8%
"Jul 03, 2015",1167.8,1164.7,1169,1164.6,-,-7.43%
"Jul 02, 2015",1261.5,1261.5,1261.5,1261.5,0.32K,-0.55%
"Jul 01, 2015",1268.5,1268.5,1268.5,1268,0.00K,-0.18%
"Jun 30, 2015",1270.8,1270.8,1270.8,1270.8,0.22K,-0.56%
"Jun 29, 2015",1278,1278,1278,1278,0.17K,0.38%
"Jun 26, 2015",1273.1,1273.1,1273.1,1270,0.03K,0.22%
"Jun 25, 2015",1270.3,1270.3,1270.3,1270.3,0.10K,-0.06%
"Jun 24, 2015",1271,1271,1271,1271,0.26K,-0.3%
"Jun 23, 2015",1274.8,1274.8,1274.8,1274.8,0.06K,-0.57%
"Jun 22, 2015",1282.1,1282.1,1282.1,1282.1,0.03K,-1.33%
"Jun 19, 2015",1299.4,1299.4,1299.4,1296,0.14K,-0.11%
"Jun 18, 2015",1300.8,1300.8,1300.8,1300.8,0.13K,1.87%
"Jun 17, 2015",1276.9,1276.9,1276.9,1276.9,0.17K,-0.2%
"Jun 16, 2015",1279.4,1279.4,1279.4,1279.4,0.03K,-0.5%
"Jun 15, 2015",1285.8,1285.8,1285.8,1285.8,0.10K,0.37%
"Jun 12, 2015",1281,1281,1281,1281,0.14K,-0.12%
"Jun 11, 2015",1282.6,1282.6,1282.6,1282.6,0.07K,-0.47%
"Jun 10, 2015",1288.6,1288.6,1288.6,1288.6,0.30K,0.92%
"Jun 09, 2015",1276.8,1276.8,1276.8,1276.8,0.14K,0.38%
"Jun 08, 2015",1272,1272,1272,1272,0.17K,0.43%
"Jun 05, 2015",1266.6,1264,1266.8,1263,0.01K,-0.28%
"Jun 04, 2015",1270.1,1270.1,1270.1,1268.5,0.45K,-0.77%
"Jun 03, 2015",1279.9,1279.9,1279.9,1279.9,0.00K,-0.61%
"Jun 02, 2015",1287.8,1287.8,1287.8,1287.8,1.00K,0.58%
"Jun 01, 2015",1280.4,1280.4,1280.4,1280.4,1.24K,-0.02%
"May 29, 2015",1280.7,1280.7,1280.7,1276.5,4.75K,0.02%
"May 28, 2015",1280.5,1280.5,1280.5,1278,52.71K,0.15%
"May 27, 2015",1278.6,1278.6,1278.6,1279,0.03K,-0.28%
"May 26, 2015",1282.2,1288.9,1288.9,1280,0.00K,6.2%
"May 25, 2015",1207.4,1204.6,1209,1203.3,-,0.25%
"May 24, 2015",1204.4,1205.8,1205.8,1203.9,-,-7.33%
"May 22, 2015",1299.7,1299.7,1299.7,1292,0.00K,0.12%
"May 21, 2015",1298.1,1298.1,1298.1,1296.5,0.04K,-0.41%
"May 20, 2015",1303.5,1303.5,1303.5,1303.5,0.01K,0.16%
"May 19, 2015",1301.4,1317.5,1318.2,1317.5,0.00K,-1.5%
"May 18, 2015",1321.2,1321.2,1321.2,1321.2,0.01K,0.17%
"May 15, 2015",1318.9,1318.9,1318.9,1318.9,0.01K,-0.01%
"May 14, 2015",1319,1319,1319,1319,0.04K,0.52%
"May 13, 2015",1312.2,1312.2,1312.2,1312.2,0.03K,1.96%
"May 12, 2015",1287,1287,1287,1287,0.01K,0.76%
"May 11, 2015",1277.3,1277.3,1277.3,1277.3,0.03K,-0.41%
"May 08, 2015",1282.5,1282.5,1282.5,1282.5,0.05K,0.31%
"May 07, 2015",1278.5,1278.5,1278.5,1278.5,0.04K,-0.64%
"May 06, 2015",1286.7,1286.7,1286.7,1286.7,0.01K,-0.12%
"May 05, 2015",1288.2,1288.2,1288.2,1288.2,0.05K,0.72%
"May 04, 2015",1279,1279,1279,1279,0.04K,1.02%
"May 01, 2015",1266.1,1266.1,1266.1,1266.1,0.02K,-0.54%
"Apr 30, 2015",1273,1273,1273,1273,0.14K,-2.08%
"Apr 29, 2015",1300,1300,1300,1300,0.11K,-0.11%
"Apr 28, 2015",1301.4,1301.4,1301.4,1301.4,0.01K,0.95%
"Apr 27, 2015",1289.2,1289.2,1289.2,1289.2,0.19K,2.28%
"Apr 24, 2015",1260.4,1260.4,1260.4,1260.4,0.05K,-1.68%
"Apr 23, 2015",1282,1282,1282,1282,0.33K,0.57%
"Apr 22, 2015",1274.7,1274.7,1274.7,1274.7,0.09K,-1.12%
"Apr 21, 2015",1289.1,1289.1,1289.1,1289.1,0.03K,0.77%
"Apr 20, 2015",1279.3,1279.3,1279.3,1279.3,0.07K,-0.68%
"Apr 17, 2015",1288.1,1288.1,1288.1,1288.1,0.02K,0.4%
"Apr 16, 2015",1283,1283,1283,1283,0.20K,-0.27%
"Apr 15, 2015",1286.5,1286.5,1286.5,1286.5,0.20K,0.66%
"Apr 14, 2015",1278.1,1278.1,1278.1,1278.1,0.55K,-0.75%
"Apr 13, 2015",1287.8,1287.8,1287.8,1287.8,0.42K,-0.43%
"Apr 10, 2015",1293.3,1293.3,1293.3,1293.3,0.20K,0.91%
"Apr 09, 2015",1281.6,1281.6,1281.6,1281.6,0.52K,-0.74%
"Apr 08, 2015",1291.1,1291.1,1291.1,1291.1,0.24K,-0.56%
